utility,model,regime,size,rep,RelL2,beta_star
smooth,Smooth,perturbed,180,17,0.097010,13.671875
nonsmooth,Additive+Smooth,not-perturbed,180,4,0.764619,0.976562
nonsmooth,Convex only,not-perturbed,180,5,0.274930,
nonsmooth,Additive,not-perturbed,180,5,0.759889,
smooth,Smooth,perturbed,180,16,0.116331,21.484375
nonsmooth,Additive+Smooth,not-perturbed,180,5,0.741756,0.976562
nonsmooth,Convex only,not-perturbed,180,6,0.281065,
nonsmooth,Additive,not-perturbed,180,6,0.774843,
smooth,Smooth,perturbed,180,19,0.116698,21.484375
nonsmooth,Additive+Smooth,not-perturbed,180,6,0.757299,0.976562
nonsmooth,Convex only,not-perturbed,180,7,0.314592,
nonsmooth,Additive,not-perturbed,180,7,0.771194,
nonsmooth,Smooth,not-perturbed,180,1,0.267277,830.078125
nonsmooth,Additive+Smooth,not-perturbed,180,7,0.739447,0.976562
nonsmooth,Convex only,not-perturbed,180,8,0.263465,
nonsmooth,Additive,not-perturbed,180,8,0.765169,
nonsmooth,Smooth,not-perturbed,180,2,0.277443,912.109375
nonsmooth,Additive+Smooth,not-perturbed,180,8,0.747347,0.976562
nonsmooth,Convex only,not-perturbed,180,9,0.273404,
nonsmooth,Additive,not-perturbed,180,9,0.793794,
nonsmooth,Smooth,not-perturbed,180,5,0.272962,916.015625
nonsmooth,Additive+Smooth,not-perturbed,180,9,0.771292,0.976562
nonsmooth,Convex only,not-perturbed,180,10,0.278093,
nonsmooth,Additive,not-perturbed,180,10,0.732385,
nonsmooth,Smooth,not-perturbed,180,0,0.273328,955.078125
nonsmooth,Additive+Smooth,not-perturbed,180,10,0.706720,0.976562
nonsmooth,Convex only,not-perturbed,180,11,0.279776,
nonsmooth,Additive,not-perturbed,180,11,0.737604,
nonsmooth,Smooth,not-perturbed,180,4,0.297968,611.328125
nonsmooth,Additive+Smooth,not-perturbed,180,11,0.727654,0.976562
nonsmooth,Convex only,not-perturbed,180,12,0.272446,
nonsmooth,Additive,not-perturbed,180,12,0.765937,
nonsmooth,Smooth,not-perturbed,180,6,0.278903,919.921875
nonsmooth,Additive+Smooth,not-perturbed,180,12,0.743575,0.976562
nonsmooth,Convex only,not-perturbed,180,13,0.287839,
nonsmooth,Additive,not-perturbed,180,13,0.777549,
nonsmooth,Smooth,not-perturbed,180,8,0.263416,900.390625
nonsmooth,Additive+Smooth,not-perturbed,180,13,0.767434,0.976562
nonsmooth,Convex only,not-perturbed,180,14,0.275085,
nonsmooth,Additive,not-perturbed,180,14,0.774115,
nonsmooth,Smooth,not-perturbed,180,9,0.272610,785.156250
nonsmooth,Smooth,not-perturbed,180,7,0.309098,736.328125
nonsmooth,Additive+Smooth,not-perturbed,180,14,0.742907,0.976562
nonsmooth,Convex only,not-perturbed,180,15,0.274134,
nonsmooth,Additive,not-perturbed,180,15,0.772067,
nonsmooth,Additive+Smooth,not-perturbed,180,15,0.754032,0.976562
nonsmooth,Convex only,not-perturbed,180,16,0.275795,
nonsmooth,Additive,not-perturbed,180,16,0.780646,
nonsmooth,Smooth,not-perturbed,180,3,0.282660,500.000000
nonsmooth,Additive+Smooth,not-perturbed,180,16,0.754602,0.976562
nonsmooth,Convex only,not-perturbed,180,17,0.290545,
nonsmooth,Additive,not-perturbed,180,17,0.764352,
nonsmooth,Smooth,not-perturbed,180,10,0.276838,640.625000
nonsmooth,Additive+Smooth,not-perturbed,180,17,0.736918,1.953125
nonsmooth,Convex only,not-perturbed,180,18,0.280740,
nonsmooth,Additive,not-perturbed,180,18,0.799650,
nonsmooth,Smooth,not-perturbed,180,11,0.278120,722.656250
nonsmooth,Additive+Smooth,not-perturbed,180,18,0.757941,0.976562
nonsmooth,Convex only,not-perturbed,180,19,0.282353,
nonsmooth,Additive,not-perturbed,180,19,0.764481,
nonsmooth,Smooth,not-perturbed,180,13,0.285974,640.625000
nonsmooth,Additive+Smooth,not-perturbed,180,19,0.738266,0.976562
nonsmooth,Convex only,perturbed,180,0,0.377451,
nonsmooth,Additive,perturbed,180,0,0.761626,
nonsmooth,Smooth,not-perturbed,180,16,0.277130,753.906250
nonsmooth,Additive+Smooth,perturbed,180,0,0.741528,0.976562
nonsmooth,Convex only,perturbed,180,1,0.338216,
nonsmooth,Additive,perturbed,180,1,0.780775,
nonsmooth,Smooth,perturbed,180,0,0.269543,3.906250
nonsmooth,Additive+Smooth,perturbed,180,1,0.748886,0.976562
nonsmooth,Convex only,perturbed,180,2,0.298372,
nonsmooth,Additive,perturbed,180,2,0.781648,
nonsmooth,Smooth,not-perturbed,180,19,0.279289,912.109375
nonsmooth,Additive+Smooth,perturbed,180,2,0.754074,0.976562
nonsmooth,Convex only,perturbed,180,3,0.303407,
nonsmooth,Additive,perturbed,180,3,0.767863,
nonsmooth,Smooth,not-perturbed,180,12,0.270503,613.281250
nonsmooth,Additive+Smooth,perturbed,180,3,0.747267,0.976562
nonsmooth,Convex only,perturbed,180,4,0.399514,
nonsmooth,Additive,perturbed,180,4,0.787339,
nonsmooth,Smooth,not-perturbed,180,15,0.274693,914.062500
nonsmooth,Additive+Smooth,perturbed,180,4,0.766336,0.976562
nonsmooth,Smooth,not-perturbed,180,17,0.290736,914.062500
nonsmooth,Additive,perturbed,180,5,0.771391,
nonsmooth,Convex only,perturbed,180,5,0.359994,
nonsmooth,Additive+Smooth,perturbed,180,5,0.739564,0.976562
nonsmooth,Convex only,perturbed,180,6,0.382569,
nonsmooth,Additive,perturbed,180,6,0.792233,
nonsmooth,Smooth,not-perturbed,180,14,0.272443,962.890625
nonsmooth,Additive+Smooth,perturbed,180,6,0.762069,0.976562
nonsmooth,Convex only,perturbed,180,7,0.325552,
nonsmooth,Additive,perturbed,180,7,0.757779,
nonsmooth,Smooth,not-perturbed,180,18,0.278930,828.125000
nonsmooth,Additive+Smooth,perturbed,180,7,0.745355,0.976562
nonsmooth,Convex only,perturbed,180,8,0.391827,
nonsmooth,Additive,perturbed,180,8,0.765516,
nonsmooth,Smooth,perturbed,180,4,0.225147,3.906250
nonsmooth,Additive+Smooth,perturbed,180,8,0.746514,0.976562
nonsmooth,Convex only,perturbed,180,9,0.338121,
nonsmooth,Additive,perturbed,180,9,0.793667,
nonsmooth,Smooth,perturbed,180,6,0.223944,3.906250
nonsmooth,Additive+Smooth,perturbed,180,9,0.771103,0.976562
nonsmooth,Convex only,perturbed,180,10,0.398352,
nonsmooth,Additive,perturbed,180,10,0.732032,
nonsmooth,Smooth,perturbed,180,5,0.208212,3.906250
nonsmooth,Additive+Smooth,perturbed,180,10,0.709869,0.976562
nonsmooth,Convex only,perturbed,180,11,0.331358,
nonsmooth,Additive,perturbed,180,11,0.738368,
nonsmooth,Smooth,perturbed,180,8,0.250458,3.906250
nonsmooth,Additive+Smooth,perturbed,180,11,0.726635,0.976562
nonsmooth,Convex only,perturbed,180,12,0.455995,
nonsmooth,Additive,perturbed,180,12,0.778386,
nonsmooth,Smooth,perturbed,180,7,0.207793,5.859375
nonsmooth,Additive+Smooth,perturbed,180,12,0.745596,0.976562
nonsmooth,Convex only,perturbed,180,13,0.414542,
nonsmooth,Additive,perturbed,180,13,0.779026,
nonsmooth,Smooth,perturbed,180,3,0.263995,11.718750
nonsmooth,Additive+Smooth,perturbed,180,13,0.770499,0.976562
nonsmooth,Convex only,perturbed,180,14,0.363665,
nonsmooth,Additive,perturbed,180,14,0.744228,
nonsmooth,Smooth,perturbed,180,2,0.406429,550.781250
nonsmooth,Additive+Smooth,perturbed,180,14,0.749607,0.976562
nonsmooth,Convex only,perturbed,180,15,0.461491,
nonsmooth,Additive,perturbed,180,15,0.777856,
nonsmooth,Smooth,perturbed,180,10,0.230284,3.906250
nonsmooth,Additive+Smooth,perturbed,180,15,0.755809,0.976562
nonsmooth,Convex only,perturbed,180,16,0.343290,
nonsmooth,Additive,perturbed,180,16,0.784615,
nonsmooth,Smooth,perturbed,180,11,0.231421,3.906250
nonsmooth,Additive+Smooth,perturbed,180,16,0.759637,0.976562
nonsmooth,Convex only,perturbed,180,17,0.337041,
nonsmooth,Additive,perturbed,180,17,0.767806,
nonsmooth,Smooth,perturbed,180,1,0.419434,226.562500
nonsmooth,Additive+Smooth,perturbed,180,17,0.734567,0.976562
nonsmooth,Convex only,perturbed,180,18,0.353050,
nonsmooth,Additive,perturbed,180,18,0.802227,
nonsmooth,Smooth,perturbed,180,9,0.427557,291.015625
nonsmooth,Additive+Smooth,perturbed,180,18,0.757810,0.976562
nonsmooth,Convex only,perturbed,180,19,0.317036,
nonsmooth,Additive,perturbed,180,19,0.766944,
nonsmooth,Smooth,perturbed,180,12,0.232504,3.906250
nonsmooth,Additive+Smooth,perturbed,180,19,0.737426,0.976562
smooth,Convex only,not-perturbed,160,0,0.140792,
smooth,Additive,not-perturbed,160,0,0.111000,
nonsmooth,Smooth,perturbed,180,13,0.260526,3.906250
smooth,Additive+Smooth,not-perturbed,160,0,0.060147,9.765625
smooth,Convex only,not-perturbed,160,1,0.131635,
smooth,Additive,not-perturbed,160,1,0.109965,
nonsmooth,Smooth,perturbed,180,15,0.231591,3.906250
smooth,Additive+Smooth,not-perturbed,160,1,0.058138,9.765625
smooth,Convex only,not-perturbed,160,2,0.136912,
smooth,Additive,not-perturbed,160,2,0.110498,
nonsmooth,Smooth,perturbed,180,14,0.278059,5.859375
smooth,Additive+Smooth,not-perturbed,160,2,0.057228,9.765625
smooth,Convex only,not-perturbed,160,3,0.135183,
smooth,Additive,not-perturbed,160,3,0.109287,
nonsmooth,Smooth,perturbed,180,18,0.243652,3.906250
nonsmooth,Smooth,perturbed,180,17,0.256124,3.906250
smooth,Convex only,not-perturbed,160,4,0.138931,
smooth,Additive,not-perturbed,160,4,0.110583,
smooth,Additive+Smooth,not-perturbed,160,3,0.068360,11.718750
smooth,Additive+Smooth,not-perturbed,160,4,0.067576,11.718750
smooth,Convex only,not-perturbed,160,5,0.135401,
smooth,Additive,not-perturbed,160,5,0.111218,
smooth,Smooth,not-perturbed,160,0,0.086769,9.765625
nonsmooth,Smooth,perturbed,180,19,0.240523,3.906250
smooth,Additive+Smooth,not-perturbed,160,5,0.059985,9.765625
smooth,Additive,not-perturbed,160,6,0.108963,
smooth,Convex only,not-perturbed,160,6,0.136514,
smooth,Additive+Smooth,not-perturbed,160,6,0.058935,9.765625
smooth,Convex only,not-perturbed,160,7,0.133110,
smooth,Smooth,not-perturbed,160,1,0.084596,9.765625
smooth,Additive,not-perturbed,160,7,0.106385,
smooth,Additive+Smooth,not-perturbed,160,7,0.056762,9.765625
smooth,Convex only,not-perturbed,160,8,0.135856,
smooth,Additive,not-perturbed,160,8,0.113503,
smooth,Smooth,not-perturbed,160,2,0.084042,9.765625
smooth,Additive+Smooth,not-perturbed,160,8,0.059964,9.765625
smooth,Convex only,not-perturbed,160,9,0.136296,
smooth,Additive,not-perturbed,160,9,0.113694,
smooth,Smooth,not-perturbed,160,3,0.085241,9.765625
smooth,Smooth,not-perturbed,160,4,0.070227,7.812500
smooth,Additive+Smooth,not-perturbed,160,9,0.058701,9.765625
smooth,Convex only,not-perturbed,160,10,0.138288,
smooth,Additive,not-perturbed,160,10,0.113969,
smooth,Additive+Smooth,not-perturbed,160,10,0.060390,9.765625
smooth,Convex only,not-perturbed,160,11,0.131624,
smooth,Additive,not-perturbed,160,11,0.111968,
smooth,Smooth,not-perturbed,160,5,0.088929,9.765625
smooth,Additive+Smooth,not-perturbed,160,11,0.093353,29.296875
smooth,Convex only,not-perturbed,160,12,0.133698,
smooth,Additive,not-perturbed,160,12,0.111081,
smooth,Smooth,not-perturbed,160,7,0.081986,9.765625
smooth,Smooth,not-perturbed,160,6,0.087734,9.765625
smooth,Convex only,not-perturbed,160,13,0.135820,
smooth,Additive,not-perturbed,160,13,0.109184,
smooth,Additive+Smooth,not-perturbed,160,12,0.064352,10.742188
smooth,Additive+Smooth,not-perturbed,160,13,0.057714,9.765625
smooth,Convex only,not-perturbed,160,14,0.140463,
smooth,Additive,not-perturbed,160,14,0.111303,
smooth,Smooth,not-perturbed,160,8,0.085490,9.765625
smooth,Additive+Smooth,not-perturbed,160,14,0.059050,9.765625
smooth,Convex only,not-perturbed,160,15,0.131577,
smooth,Additive,not-perturbed,160,15,0.112166,
smooth,Smooth,not-perturbed,160,9,0.090615,9.765625
smooth,Additive+Smooth,not-perturbed,160,15,0.063860,10.742188
smooth,Convex only,not-perturbed,160,16,0.136501,
smooth,Additive,not-perturbed,160,16,0.112424,
smooth,Smooth,not-perturbed,160,10,0.088531,9.765625
smooth,Additive+Smooth,not-perturbed,160,16,0.065508,10.742188
smooth,Convex only,not-perturbed,160,17,0.134187,
smooth,Additive,not-perturbed,160,17,0.110713,
smooth,Smooth,not-perturbed,160,11,0.089684,9.765625
smooth,Additive+Smooth,not-perturbed,160,17,0.059438,9.765625
smooth,Convex only,not-perturbed,160,18,0.136538,
smooth,Additive,not-perturbed,160,18,0.110560,
smooth,Smooth,not-perturbed,160,12,0.087990,9.765625
smooth,Additive+Smooth,not-perturbed,160,18,0.056051,9.765625
smooth,Convex only,not-perturbed,160,19,0.134883,
smooth,Additive,not-perturbed,160,19,0.109633,
nonsmooth,Smooth,perturbed,180,16,0.261572,7.812500
smooth,Smooth,not-perturbed,160,13,0.088292,9.765625
smooth,Convex only,perturbed,160,0,0.139142,
smooth,Additive,perturbed,160,0,0.124620,
smooth,Additive+Smooth,not-perturbed,160,19,0.058413,9.765625
smooth,Smooth,not-perturbed,160,15,0.068717,7.812500
smooth,Convex only,perturbed,160,1,0.130834,
smooth,Additive,perturbed,160,1,0.122660,
smooth,Additive+Smooth,perturbed,160,0,0.090926,16.601562
smooth,Additive+Smooth,perturbed,160,1,0.071636,10.742188
smooth,Convex only,perturbed,160,2,0.140740,
smooth,Additive,perturbed,160,2,0.123531,
smooth,Smooth,not-perturbed,160,14,0.087554,9.765625
smooth,Additive+Smooth,perturbed,160,2,0.067398,9.765625
smooth,Convex only,perturbed,160,3,0.132318,
smooth,Additive,perturbed,160,3,0.120799,
smooth,Smooth,not-perturbed,160,16,0.089641,9.765625
smooth,Additive+Smooth,perturbed,160,3,0.072469,10.742188
smooth,Convex only,perturbed,160,4,0.140094,
smooth,Additive,perturbed,160,4,0.124020,
smooth,Smooth,not-perturbed,160,17,0.086369,9.765625
smooth,Additive+Smooth,perturbed,160,4,0.072175,10.742188
smooth,Convex only,perturbed,160,5,0.136749,
smooth,Additive,perturbed,160,5,0.126937,
smooth,Smooth,not-perturbed,160,18,0.088826,9.765625
smooth,Additive+Smooth,perturbed,160,5,0.101082,31.250000
smooth,Convex only,perturbed,160,6,0.134484,
smooth,Additive,perturbed,160,6,0.119822,
smooth,Smooth,not-perturbed,160,19,0.088185,9.765625
smooth,Additive+Smooth,perturbed,160,6,0.099515,34.179688
smooth,Convex only,perturbed,160,7,0.129697,
smooth,Additive,perturbed,160,7,0.115483,
smooth,Smooth,perturbed,160,3,0.095608,11.718750
smooth,Additive+Smooth,perturbed,160,7,0.080228,16.601562
smooth,Smooth,perturbed,160,2,0.098656,13.671875
smooth,Convex only,perturbed,160,8,0.136997,
smooth,Additive,perturbed,160,8,0.133956,
smooth,Additive+Smooth,perturbed,160,8,0.065561,8.789062
smooth,Convex only,perturbed,160,9,0.139823,
smooth,Additive,perturbed,160,9,0.128137,
smooth,Smooth,perturbed,160,1,0.122254,21.484375
smooth,Additive+Smooth,perturbed,160,9,0.091415,20.507812
smooth,Convex only,perturbed,160,10,0.137154,
smooth,Additive,perturbed,160,10,0.123812,
smooth,Smooth,perturbed,160,0,0.125772,19.531250
smooth,Additive+Smooth,perturbed,160,10,0.106760,62.500000
smooth,Convex only,perturbed,160,11,0.130507,
smooth,Additive,perturbed,160,11,0.124967,
smooth,Smooth,perturbed,160,4,0.119696,19.531250
smooth,Smooth,perturbed,160,7,0.091312,11.718750
smooth,Additive+Smooth,perturbed,160,11,0.105689,134.765625
smooth,Additive,perturbed,160,12,0.121584,
smooth,Convex only,perturbed,160,12,0.137527,
smooth,Smooth,perturbed,160,9,0.096690,11.718750
smooth,Convex only,perturbed,160,13,0.133126,
smooth,Additive,perturbed,160,13,0.122265,
smooth,Additive+Smooth,perturbed,160,12,0.105272,80.078125
smooth,Additive+Smooth,perturbed,160,13,0.094770,21.484375
smooth,Convex only,perturbed,160,14,0.139175,
smooth,Additive,perturbed,160,14,0.120089,
smooth,Smooth,perturbed,160,5,0.124114,21.484375
smooth,Additive+Smooth,perturbed,160,14,0.082184,15.625000
smooth,Convex only,perturbed,160,15,0.131867,
smooth,Additive,perturbed,160,15,0.126944,
smooth,Smooth,perturbed,160,6,0.112711,19.531250
smooth,Additive+Smooth,perturbed,160,15,0.059941,7.812500
smooth,Convex only,perturbed,160,16,0.133643,
smooth,Additive,perturbed,160,16,0.122365,
smooth,Smooth,perturbed,160,8,0.120888,21.484375
smooth,Additive+Smooth,perturbed,160,16,0.104125,51.757812
smooth,Convex only,perturbed,160,17,0.137766,
smooth,Additive,perturbed,160,17,0.121742,
smooth,Smooth,perturbed,160,11,0.098985,13.671875
smooth,Additive+Smooth,perturbed,160,17,0.078052,12.695312
smooth,Convex only,perturbed,160,18,0.131949,
smooth,Additive,perturbed,160,18,0.117123,
smooth,Smooth,perturbed,160,10,0.100497,13.671875
smooth,Additive+Smooth,perturbed,160,18,0.098101,45.898438
smooth,Convex only,perturbed,160,19,0.136363,
smooth,Additive,perturbed,160,19,0.118870,
smooth,Smooth,perturbed,160,12,0.121125,21.484375
smooth,Smooth,perturbed,160,14,0.094697,11.718750
nonsmooth,Convex only,not-perturbed,160,0,0.282283,
nonsmooth,Additive,not-perturbed,160,0,0.765874,
smooth,Additive+Smooth,perturbed,160,19,0.104214,88.867188
nonsmooth,Additive+Smooth,not-perturbed,160,0,0.742217,0.976562
nonsmooth,Convex only,not-perturbed,160,1,0.271638,
nonsmooth,Additive,not-perturbed,160,1,0.758044,
smooth,Smooth,perturbed,160,17,0.092566,11.718750
nonsmooth,Additive+Smooth,not-perturbed,160,1,0.726561,0.976562
nonsmooth,Convex only,not-perturbed,160,2,0.286407,
nonsmooth,Additive,not-perturbed,160,2,0.774450,
smooth,Smooth,perturbed,160,18,0.091131,11.718750
nonsmooth,Additive+Smooth,not-perturbed,160,2,0.746719,0.976562
smooth,Smooth,perturbed,160,15,0.091678,11.718750
nonsmooth,Convex only,not-perturbed,160,3,0.295541,
nonsmooth,Additive,not-perturbed,160,3,0.768395,
nonsmooth,Additive+Smooth,not-perturbed,160,3,0.744687,0.976562
smooth,Smooth,perturbed,160,13,0.107951,13.671875
nonsmooth,Convex only,not-perturbed,160,4,0.297284,
nonsmooth,Additive,not-perturbed,160,4,0.752099,
nonsmooth,Additive+Smooth,not-perturbed,160,4,0.731502,0.976562
nonsmooth,Convex only,not-perturbed,160,5,0.295091,
nonsmooth,Additive,not-perturbed,160,5,0.773406,
smooth,Smooth,perturbed,160,16,0.122781,21.484375
nonsmooth,Additive+Smooth,not-perturbed,160,5,0.739195,0.976562
nonsmooth,Convex only,not-perturbed,160,6,0.282570,
nonsmooth,Additive,not-perturbed,160,6,0.776908,
smooth,Smooth,perturbed,160,19,0.119105,21.484375
nonsmooth,Additive+Smooth,not-perturbed,160,6,0.743451,0.976562
nonsmooth,Convex only,not-perturbed,160,7,0.317862,
nonsmooth,Additive,not-perturbed,160,7,0.768680,
nonsmooth,Smooth,not-perturbed,160,2,0.290009,912.109375
nonsmooth,Additive+Smooth,not-perturbed,160,7,0.732040,0.976562
nonsmooth,Convex only,not-perturbed,160,8,0.278479,
nonsmooth,Additive,not-perturbed,160,8,0.764541,
nonsmooth,Smooth,not-perturbed,160,1,0.269021,830.078125
nonsmooth,Additive+Smooth,not-perturbed,160,8,0.745673,0.976562
nonsmooth,Convex only,not-perturbed,160,9,0.288576,
nonsmooth,Additive,not-perturbed,160,9,0.795509,
nonsmooth,Smooth,not-perturbed,160,3,0.293362,962.890625
nonsmooth,Additive+Smooth,not-perturbed,160,9,0.774566,0.976562
nonsmooth,Convex only,not-perturbed,160,10,0.288642,
nonsmooth,Additive,not-perturbed,160,10,0.731315,
nonsmooth,Smooth,not-perturbed,160,6,0.282223,917.968750
nonsmooth,Additive+Smooth,not-perturbed,160,10,0.706018,0.976562
nonsmooth,Convex only,not-perturbed,160,11,0.274545,
nonsmooth,Additive,not-perturbed,160,11,0.735681,
nonsmooth,Smooth,not-perturbed,160,5,0.289564,914.062500
nonsmooth,Additive+Smooth,not-perturbed,160,11,0.719593,0.976562
nonsmooth,Convex only,not-perturbed,160,12,0.293904,
nonsmooth,Additive,not-perturbed,160,12,0.749581,
nonsmooth,Smooth,not-perturbed,160,0,0.280818,970.703125
nonsmooth,Additive+Smooth,not-perturbed,160,12,0.730868,0.976562
nonsmooth,Convex only,not-perturbed,160,13,0.299817,
nonsmooth,Smooth,not-perturbed,160,4,0.293650,611.328125
nonsmooth,Additive,not-perturbed,160,13,0.777478,
nonsmooth,Additive+Smooth,not-perturbed,160,13,0.766819,0.976562
nonsmooth,Convex only,not-perturbed,160,14,0.260725,
nonsmooth,Additive,not-perturbed,160,14,0.762114,
nonsmooth,Smooth,not-perturbed,160,9,0.282462,785.156250
nonsmooth,Additive+Smooth,not-perturbed,160,14,0.738685,0.976562
nonsmooth,Convex only,not-perturbed,160,15,0.301730,
nonsmooth,Additive,not-perturbed,160,15,0.742447,
nonsmooth,Smooth,not-perturbed,160,10,0.285783,640.625000
nonsmooth,Additive+Smooth,not-perturbed,160,15,0.744691,0.976562
nonsmooth,Convex only,not-perturbed,160,16,0.291347,
nonsmooth,Additive,not-perturbed,160,16,0.781664,
nonsmooth,Smooth,not-perturbed,160,8,0.277570,898.437500
nonsmooth,Additive+Smooth,not-perturbed,160,16,0.747912,0.976562
nonsmooth,Convex only,not-perturbed,160,17,0.304934,
nonsmooth,Additive,not-perturbed,160,17,0.766561,
nonsmooth,Smooth,not-perturbed,160,11,0.271716,722.656250
nonsmooth,Additive+Smooth,not-perturbed,160,17,0.738057,1.953125
nonsmooth,Convex only,not-perturbed,160,18,0.292001,
nonsmooth,Additive,not-perturbed,160,18,0.797982,
nonsmooth,Smooth,not-perturbed,160,7,0.314026,712.890625
nonsmooth,Additive+Smooth,not-perturbed,160,18,0.749010,0.976562
nonsmooth,Convex only,not-perturbed,160,19,0.292059,
nonsmooth,Additive,not-perturbed,160,19,0.754360,
nonsmooth,Smooth,not-perturbed,160,15,0.304644,562.500000
